D004670,C01.925.782.310.340
D004670,C10.228.140.430.520.750.300.200
D004670,C10.228.228.245.340.300.200
D004670,C10.228.228.399.750.300.200
D004670,C10.586.250.520.750.300.200
D004671,C01.207.245.340.300
D004671,C01.207.399.750.300
D004671,C01.920.500.343
D004671,C01.925.081.343
D004671,C01.925.182.525.300
D004671,C01.925.782.310
D004671,C10.228.140.430.520.750.300
D004671,C10.228.228.245.340.300
D004671,C10.228.228.399.750.300
D004671,C10.586.250.520.750.300
D004672,C01.207.245.340.300.400
D004672,C01.207.399.750.300.400
D004672,C01.920.500.343.345
D004672,C01.925.081.343.345
D004672,C01.925.182.525.300.250
D004672,C01.925.782.310.345
D004672,C01.925.782.350.250.300
D004672,C10.228.140.430.520.750.300.400
D004672,C10.228.228.245.340.300.400
D004672,C10.228.228.399.750.300.400
D004672,C10.586.250.520.750.300.400
D004673,C10.114.375.225
D004673,C10.228.140.695.562.225
D004673,C10.314.350.225
D004673,C20.111.258.250.350
D004674,C01.207.245.340.300.550
D004674,C01.207.399.750.300.550
D004674,C01.920.500.343.350
D004674,C01.925.081.343.350
D004674,C01.925.182.525.300.300
D004674,C01.925.782.310.350
D004674,C01.925.782.350.250.450
D004674,C10.228.140.430.520.750.300.550
D004674,C10.228.228.245.340.300.550
D004674,C10.228.228.399.750.300.550
D004674,C10.586.250.520.750.300.550
D004675,C01.207.245.340.300.775
D004675,C01.207.399.750.300.775
D004675,C01.920.500.343.360
D004675,C01.920.930.400
D004675,C01.925.081.343.360
D004675,C01.925.182.525.300.350
D004675,C01.925.782.310.360
D004675,C01.925.782.350.250.500
D004675,C10.228.140.430.520.750.300.775
D004675,C10.228.228.245.340.300.775
D004675,C10.228.228.399.750.300.775
D004675,C10.586.250.520.750.300.775
D004677,C10.500.680.488
D004677,C16.131.666.680.488
D004677,C23.300.707.186
D004678,C10.228.140.461
D004679,C01.207.291
D004679,C10.228.228.291
D004679,C10.586.500
D004681,C10.114.703.300
D004681,C10.228.140.695.562.250
D004681,C10.314.350.250
D004681,C20.111.258.625.300
D004682,C01.925.782.687.359.456
D004682,C22.905.323
D004683,C01.207.245.340.450
D004683,C01.207.291.323
D004683,C01.207.399.750.450
D004683,C01.920.500.078.370
D004683,C01.920.500.343.655
D004683,C01.925.081.343.655
D004683,C01.925.182.525.450
D004683,C01.925.782.930.100.370
D004683,C10.228.140.430.520.750.450
D004683,C10.228.228.245.340.450
D004683,C10.228.228.291.323
D004683,C10.228.228.399.750.450
D004683,C10.586.250.520.750.450
D004683,C10.586.500.406
D004684,C10.114.375.225.500
D004684,C10.114.375.362
D004684,C10.228.140.695.562.225.500
D004684,C10.228.140.695.562.375
D004684,C10.314.350.225.500
D004684,C10.314.350.375
D004684,C20.111.258.250.350.500
D004684,C20.111.258.250.425
D004685,C01.207.245.340.450.600
D004685,C01.207.291.323.325
D004685,C01.207.399.750.450.600
D004685,C01.920.500.078.370.325
D004685,C01.920.500.343.655.355
D004685,C01.925.081.343.655.355
D004685,C01.925.182.525.450.250
D004685,C01.925.782.930.100.370.325
D004685,C10.228.140.430.520.750.450.600
D004685,C10.228.228.245.340.450.600
D004685,C10.228.228.291.323.325
D004685,C10.228.228.399.750.450.600
D004685,C10.586.250.520.750.450.600
D004685,C10.586.500.406.225
D004687,C05.116.099.708.338
D004688,C23.888.821.266
D004692,C14.907.940.090.340
D004694,C14.240.400.560.350
D004694,C14.280.400.560.350
D004694,C16.131.240.400.560.350
D004695,C14.280.238.281
D004696,C14.280.282
D004697,C01.150.252.245
D004697,C01.190.249
D004697,C14.260.249
D004697,C14.280.282.407
D004698,C01.150.252.245.500
D004698,C01.150.252.410.890.335
D004698,C01.190.249.407
D004698,C14.260.249.407
D004698,C14.280.282.407.407
D004700,C19
D004701,C04.588.322
D004701,C19.344
D004714,C12.050.351.500.852.228
D004714,C12.100.250.852.228
D004715,C12.050.351.500.163
D004715,C12.100.250.163
D004716,C12.050.351.500.056.750.249
D004716,C12.050.351.500.852.299
D004716,C12.100.250.056.750.249
D004716,C12.100.250.852.299
D004719,C14.280.238.406
D004749,C01.610.752.049.407
D004751,C06.405.205.462
D004751,C06.405.469.326
D004753,C01.925.782.600.550.200.325
D004753,C22.131.728.250
D004756,C01.150.252.400.310
D004760,C06.405.205.596
D004760,C06.405.469.363
D004761,C01.150.252.410.222.310
D004761,C06.405.205.596.800
D004761,C06.405.469.363.800
D004767,C01.150.252.410.222.325
D004767,C22.313
D004769,C01.925.782.687.359
D004774,C11.338.443
D004775,C12.050.351.968.934.252
D004775,C12.200.777.934.284
D004775,C12.950.934.252
D004802,C15.378.553.231
D004803,C05.116.391
D004803,C08.381.483.375.500
D004803,C15.378.553.231.348
D004803,C15.604.250.400.360
D004803,C23.550.382.250
D004806,C04.557.465.625.600.380.290
D004806,C04.557.470.670.380.290
D004806,C04.557.580.625.600.380.290
D004810,C01.925.782.580.830.375
D004810,C22.196.274
D004814,C04.182.254
D004818,C22.905.382
D004819,C01.925.256.650.810.345
D004819,C01.925.825.810.260
D004819,C01.925.928.914.345
D004819,C17.800.838.790.810.260
D004820,C16.131.831.493
D004820,C16.320.850.275
D004820,C17.800.804.493
D004820,C17.800.827.275
D004820,C17.800.865.410
D004823,C12.100.500.199
D004823,C12.200.294.199
D004826,C01.748.798.200
D004826,C08.730.798.200
D004827,C10.228.140.490
D004828,C10.228.140.490.360
D004829,C10.228.140.490.375
D004830,C10.228.140.490.375.290
D004831,C10.228.140.490.375.130
D004831,C10.228.140.490.493.063
D004832,C10.228.140.490.375.260
D004832,C10.228.140.490.493.125
D004833,C10.228.140.490.360.290
D004833,C10.228.140.490.493.375
D004834,C10.228.140.199.650
D004834,C10.228.140.490.380
D004834,C10.900.300.087.600
D004834,C26.915.300.200.475
D004839,C05.116.425
D004842,C12.050.351.875.374
D004842,C12.050.351.968.767.374
D004842,C12.200.706.374
D004842,C12.200.777.767.374
D004842,C12.800.374
D004842,C12.950.767.374
D004842,C16.131.939.374
D004844,C08.460.261
D004844,C09.603.261
D004844,C23.550.414.712
D004844,C23.888.852.040
D004859,C01.925.782.815.616.300
D004859,C01.925.839.375
D004859,C22.488.304
D004863,C05.330.488.655.125
D004863,C05.330.495.681.125
D004863,C05.660.585.512.380.813.125
D004863,C16.131.621.585.512.500.681.125
D004881,C25.723.680.262
D004884,C23.888.821.297
D004886,C01.150.252.410.890.503
D004886,C01.150.252.819.260
D004886,C01.800.720.260
D004886,C17.800.838.765.260
D004887,C01.150.252.410.334.329
D004889,C01.150.252.410.334
D004889,C22.331
D004890,C17.800.229
D004890,C23.888.885.328
D004891,C01.150.252.819.820.260
D004891,C01.800.720.820.260
D004891,C17.300.710.329
D004891,C17.800.229.329
D004891,C17.800.566.329
D004891,C17.800.838.765.820.320
D004892,C17.800.229.400
D004892,C17.800.865.475
D004893,C17.800.174.600.375
D004893,C17.800.229.413
D004893,C20.543.206.380.375
D004893,C25.100.468.380.375
D004894,C01.150.252.410.040.246.694
D004894,C01.150.252.819.320
D004894,C01.800.720.320
D004894,C17.800.838.765.320
D004899,C12.050.703.277.060
D004899,C15.378.295
D004899,C16.300.060
D004899,C16.614.304
D004899,C20.306
D004915,C04.557.337.539.275.325
D004915,C15.378.190.636.276
D004916,C14.907.617.500
D004919,C04.834.288
D004927,C01.150.252.400.310.330
D004931,C06.405.117.119.500.432
D004932,C06.405.117.240
D004932,C06.552.494.414
D004933,C06.198.330
D004933,C06.405.117.260
D004933,C16.131.314.330
D004934,C04.182.281
D004934,C06.405.117.316
D004935,C06.405.117
D004936,C06.405.205.282.750.625
D004936,C23.300.415.625
D004937,C06.267.250
D004937,C06.405.117.367
D004937,C23.300.575.185.250
D004938,C04.588.274.476.205
D004938,C04.588.443.353
D004938,C06.301.371.205
D004938,C06.405.117.430
D004938,C06.405.249.205
D004939,C06.405.117.468
D004939,C26.348
D004940,C06.405.117.544
D004941,C06.405.117.620
D004941,C06.405.205.663
D004942,C06.405.117.620.420
D004942,C06.405.205.663.420
D004942,C06.405.469.275.800.523
D004942,C06.405.748.586.524
D004948,C10.292.562.887.300
D004948,C11.590.810.400
D005058,C19.391.482.293
D005067,C19.874.255
D005076,C17.800.257
D005077,C01.925.256.466.850.290
D005077,C01.925.825.290
D005077,C17.800.257.335
D005077,C17.800.838.790.290
D005094,C11.675.349
D005096,C05.116.540.310
D005097,C04.557.450.565.575.610.615.325
D005097,C04.700.330
D005097,C05.116.099.708.670.615.325
D005097,C05.116.540.310.500
D005097,C16.320.700.330
D005099,C10.292.562.887.650
D005099,C11.590.810.440
D005117,C14.280.067.325
D005117,C14.280.123.375
D005117,C23.550.073.325
D005119,C23.550.340
D005119,C26.371
D005124,C11.250
D005124,C16.131.384
D005126,C10.900.300.284.250.250
D005126,C26.200.503
D005126,C26.915.300.425.250.250
D005128,C11
D005129,C10.900.300.284.250.260
D005129,C26.392.421
D005129,C26.915.300.425.250.260
D005130,C11.290
D005130,C23.550.414.756
D005130,C23.888.307.500
D005131,C10.900.300.284.250
D005131,C11.297
D005131,C26.915.300.425.250
D005132,C11.300
D005132,C23.888.307
D005134,C04.588.364
D005134,C11.319
D005141,C11.338
D005142,C04.588.443.392.500
D005142,C11.319.421
D005142,C11.338.526
D005146,C23.300.505
D005148,C17.800.271
D005150,C07.465.284
D005150,C07.465.299.375
D005150,C10.292.319.375
D005151,C10.900.300.284
D005151,C26.915.300.425
D005153,C04.588.443.392
D005155,C07.465.299
D005155,C10.292.319
D005156,C07.465.299.625
D005156,C10.292.319.625
D005157,C23.888.592.612.330
D005158,C07.465.327
D005158,C10.597.622.214
D005158,C23.888.592.636.214
D005166,C15.378.100.100.300
D005166,C15.378.100.141.300
D005166,C15.378.463.300
D005166,C16.320.099.300
D005168,C15.378.100.100.310
D005168,C15.378.100.141.310
D005168,C15.378.463.310
D005168,C16.320.099.310
D005171,C15.378.100.100.320
D005171,C15.378.100.141.320
D005171,C15.378.463.320
D005171,C16.320.099.320
D005173,C15.378.100.100.325
D005173,C15.378.100.141.325
D005173,C15.378.463.325
D005173,C16.320.099.325
D005175,C15.378.100.100.330
D005175,C15.378.100.141.330
D005175,C15.378.463.330
D005175,C16.320.099.330
D005177,C15.378.100.100.335
D005177,C15.378.100.141.335
D005177,C15.378.463.335
D005177,C16.320.099.335
D005183,C23.888.338
D005184,C12.050.351.500.056.390
D005184,C12.100.250.056.390
D005185,C04.588.945.418.365
D005185,C12.050.351.500.056.390.390
D005185,C12.050.351.937.418.365
D005185,C12.100.250.056.390.390
D005185,C12.900.418.365
D005198,C12.050.351.968.419.815.450
D005198,C12.200.777.419.815.450
D005198,C12.950.419.815.450
D005198,C16.320.831.450
D005199,C15.378.071.085.080.280
D005199,C15.378.190.223.500.500.280
D005199,C16.320.077.280
D005199,C18.452.284.280
D005203,C08.381.483.125.365
D005203,C08.674.055.365
D005203,C20.543.480.680.075.365
D005203,C24.080.365
D005207,C10.597.613.250
D005207,C23.888.592.608.250
D005208,C05.321
D005211,C01.610.335.865.354
D005211,C01.610.518.424
D005211,C06.552.664.424
D005213,C01.610.335.349.444
D005213,C01.610.335.865.399
D005213,C01.610.701.377.444
D005213,C22.674.377.444
D005218,C23.550.717.365
D005221,C23.888.369
D005222,C23.888.369.500
D005234,C06.552.241
D005235,C06.552.241.390
D005235,C06.552.645.390
D005235,C25.775.100.087.645.390
D005236,C15.378.071.141.150.480.370
D005236,C15.378.071.141.370
D005236,C16.320.070.480.370
D005236,C25.723.415.341
D005236,C25.723.756.375
D005242,C06.405.469.860.300
D005244,C06.405.469.531.424
D005254,C01.925.256.700.363
D005254,C22.180.460
D005258,C05.550.114.154.389
D005258,C05.799.114.389
D005258,C17.300.775.099.389
D005258,C20.111.199.389
D005261,C12.050
D005262,C23.888.378
D005264,C26.404.061
D005264,C26.558.276
D005265,C26.404.061.425.500
D005265,C26.531.750.500
D005265,C26.558.276.425.500
D005266,C04.588.149.276
D005266,C05.116.231.343
D005271,C05.116.852.175
D005271,C23.550.717.732.368
D005311,C12.050.703.277.390
D005311,C16.300.420
D005311,C23.888.852.079.594
D005313,C12.050.703.223
D005313,C23.550.260.585
D005315,C12.050.703.277
D005315,C16.300
D005316,C23.888.380
D005317,C12.050.703.277.370
D005317,C16.300.390
D005317,C23.550.393.450
D005320,C12.050.703.170.500
D005320,C12.050.703.277.570
D005320,C12.050.703.726.570
D005320,C16.300.570
D005320,C19.246.099.968
D005320,C23.888.144.186.500
D005322,C12.050.703.420.339
D005327,C12.050.703.223.300
D005327,C23.550.260.585.260
D005330,C15.378.071.363.344
D005330,C16.614.053.344
D005331,C15.378.071.363.511
D005331,C16.614.053.511
D005334,C23.888.119.344
D005335,C23.888.119.344.345
D005348,C17.800.090.750
D005350,C04.557.450.565.590.340
D005351,C07.465.525.304
D005351,C07.465.714.258.428.200
D005351,C07.650.525.304
D005351,C16.131.850.525.304
D005352,C14.907.137.372
D005354,C04.557.450.565.590.350
D005354,C04.557.450.795.350
D005355,C23.550.355
D005356,C05.651.324
D005356,C05.799.321
D005356,C10.668.491.425
D005357,C05.116.099.708.375
D005358,C05.116.099.708.375.372
D005359,C05.116.099.708.375.381
D005368,C01.610.335.508.700.750.361
D005383,C26.448.429
D005393,C22.362
D005401,C06.405.469.860.101.430
D005402,C23.300.575
D005409,C26.891.315
D005413,C05.330.488.655.250
D005413,C05.330.495.681.250
D005413,C05.660.585.512.380.813.250
D005413,C16.131.621.585.512.500.681.250
D005414,C23.888.821.360
D005458,C25.723.380
D005483,C23.888.885.344
D005489,C05.116.099.370.380
D005489,C16.131.077.350.424
D005489,C16.131.831.350.424
D005489,C16.320.322.186
D005489,C16.320.850.250.424
D005489,C17.800.804.350.424
D005489,C17.800.827.250.424
D005490,C01.392
D005491,C01.392.433
D005491,C07.793.348
D005494,C18.654.521.500.133.699.308
D005497,C04.182.300
D005499,C17.800.329.500
D005512,C20.543.480.370
D005517,C25.723.415
D005530,C05.330
D005531,C05.330.488
D005532,C05.330.495
D005532,C05.660.585.512.380
D005532,C16.131.621.585.512.500
D005533,C17.800.321.125
D005534,C05.360
D005534,C17.800.321
D005535,C01.150.252.400.369
D005535,C22.394
D005536,C01.925.782.687.484
D005536,C22.380
D005543,C26.088.268
D005547,C26.392
D005548,C26.392.500
D005549,C23.550.470.251
D005549,C26.392.560
D005585,C01.925.782.620.300
D005585,C22.131.450
D005586,C01.925.256.743.366
D005586,C22.131.321
D005588,C17.800.946.492.285
D005596,C26.404.124
D005597,C26.404.311
D005598,C26.404.374
D005599,C26.404.468
D005600,C10.597.606.360.455.500
D005600,C16.131.260.830.300
D005600,C16.320.180.830.300
D005600,C16.320.322.500.500
D005600,C16.320.400.525.500
D005611,C12.050.351.875.253.795.124
D005611,C12.200.706.316.795.124
D005611,C12.800.316.795.124
D005611,C16.131.939.316.795.124
D005611,C19.391.119.795.124
D005611,C22.196.339
D005621,C10.228.140.252.700.150
D005621,C10.228.854.787.200
D005621,C10.574.500.825.200
D005621,C16.320.400.780.200
D005621,C18.452.660.300
D005627,C26.212.500
D005627,C26.417
D005633,C16.320.565.202.251.271
D005633,C18.452.648.202.251.271
D005642,C11.204.236.438
D005642,C11.270.162.438
D005642,C16.320.290.162.410
D005645,C10.228.140.163.100.435.295
D005645,C16.320.565.189.435.295
D005645,C16.320.565.202.303
D005645,C16.320.565.595.554.295
D005645,C18.452.132.100.435.295
D005645,C18.452.648.189.435.295
D005645,C18.452.648.202.303
D005645,C18.452.648.595.554.295
D005660,C05.116.099.386
D005660,C05.660.386
D005660,C16.131.621.386
D005667,C01.150.252.410.868.951.270
D005667,C01.150.252.819.770.270
D005667,C01.800.720.770.270
D005667,C17.800.838.765.770.270
D005667,C22.362.224
D005671,C07.650.800.370
D005671,C07.793.700.370
D005671,C16.131.850.800.370
D005674,C01.150.252.400.388.350
D005683,C23.888.821.414
D005687,C12.050.703.844.506.389
D005687,C17.800.090.937.439
D005693,C10.228.140.163.100.320
D005693,C16.320.565.189.320
D005693,C16.320.565.202.355
D005693,C18.452.132.100.320
D005693,C18.452.648.189.320
D005693,C18.452.648.202.355
D005705,C06.130.564
D005706,C04.588.274.120.401
D005706,C06.130.320.401
D005706,C06.130.564.401
D005706,C06.301.120.401
D005729,C04.557.465.625.600.355
D005729,C04.557.470.670.355
D005729,C04.557.580.625.600.355
D005733,C10.228.140.163.100.435.825.300
D005733,C16.320.565.189.435.825.300
D005733,C16.320.565.398.641.803.350
D005733,C16.320.565.595.554.825.300
D005733,C18.452.132.100.435.825.300
D005733,C18.452.584.563.641.803.350
D005733,C18.452.648.189.435.825.300
D005733,C18.452.648.398.641.803.350
D005733,C18.452.648.595.554.825.300
D005734,C23.550.717.427
D005736,C04.557.470.035.215.100.500
D005736,C04.588.274.476.411.307.089.393
D005736,C04.700.100.392
D005736,C06.301.371.411.307.090.500
D005736,C06.405.249.411.307.090.500
D005736,C06.405.469.158.356.090.500
D005736,C06.405.469.491.307.090.500
D005736,C06.405.469.578.249.393
D005736,C16.131.077.393
D005736,C16.320.700.100.393
D005738,C01.150.252.410.222.440
D005739,C25.723.455
D005747,C06.267.375
D005747,C23.300.575.185.375
D005756,C06.405.205.697
D005756,C06.405.748.398
D005757,C06.405.205.697.394
D005757,C06.405.748.398.394
D005758,C06.405.205.697.410
D005758,C06.405.748.398.410
D005759,C06.405.205
D005761,C01.925.782.600.550.200.400
D005761,C22.905.469
D005764,C06.405.117.119.500.484
D005767,C06.405
D005770,C04.588.274.476
D005770,C06.301.371
D005770,C06.405.249
D005776,C10.228.140.163.100.435.825.400
D005776,C16.320.565.189.435.825.400
D005776,C16.320.565.398.641.803.441
D005776,C16.320.565.595.554.825.400
D005776,C18.452.132.100.435.825.400
D005776,C18.452.584.563.641.803.441
D005776,C18.452.648.189.435.825.400
D005776,C18.452.648.398.641.803.441
D005776,C18.452.648.595.554.825.400
D005831,C12.050.351.500
D005831,C12.100.250
D005832,C12.100.500
D005832,C12.200.294
D005833,C04.588.945.418
D005833,C12.050.351.937.418
D005833,C12.900.418
D005834,C04.588.945.440
D005834,C12.100.500.260
D005834,C12.200.294.260
D005834,C12.200.758.409
D005834,C12.900.619
D005847,C01.150.703.392
D005862,C10.597.606.762.100.300
D005862,C23.888.592.604.764.100.300
D005870,C04.557.450.565.380
D005871,C15.604.515.245
D005871,C20.683.515.250
D005873,C01.610.432.481
D005873,C01.610.752.400
D005873,C06.405.469.452.481
D005877,C05.116.099.492
D005877,C05.116.132.479
D005877,C19.700.355.528
D005878,C16.320.565.300.528
D005878,C18.452.648.300.528
D005879,C10.228.140.079.898
D005879,C10.228.662.825.800
D005879,C10.574.500.850
D005879,C16.320.400.820
D005882,C07.465.714.258
D005884,C07.465.625.446
D005884,C07.465.714.258.250
D005884,C23.550.414.922.500
D005885,C07.465.714.258.428.250
D005886,C07.465.714.258.428.260
D005887,C04.588.443.591.402
D005887,C07.465.530.402
D005887,C07.465.714.258.409
D005888,C01.408.360
D005888,C07.465.714.258.480.360
D005889,C07.465.714.258.447
D005889,C07.465.714.354.625
D005891,C01.408
D005891,C07.465.714.258.480
D005892,C01.150.252.400.388.350.350
D005892,C01.408.446
D005892,C07.465.714.258.480.446
D005896,C01.150.252.400.170.400
D005896,C22.488.409
D005901,C11.525.381
D005902,C11.525.381.407
D005909,C04.557.465.625.600.380.080.335
D005909,C04.557.470.670.380.080.335
D005909,C04.557.580.625.600.380.080.335
D005910,C04.557.465.625.600.380
D005910,C04.557.470.670.380
D005910,C04.557.580.625.600.380
D005911,C23.550.369
D005918,C04.557.645.350
D005921,C12.050.351.968.419.570.363
D005921,C12.200.777.419.570.363
D005921,C12.950.419.570.363
D005922,C12.050.351.968.419.570.363.608
D005922,C12.200.777.419.570.363.608
D005922,C12.950.419.570.363.608
D005922,C20.111.525
D005923,C12.050.351.968.419.570.363.640
D005923,C12.200.777.419.570.363.660
D005923,C12.950.419.570.363.640
D005925,C04.557.465.625.650.700.705.340
D005925,C04.557.580.625.650.700.705.340
D005926,C07.465.910.280
D005926,C23.888.592.612.414
D005928,C07.465.910.363
D005929,C07.465.910.363.447
D005935,C04.557.470.200.025.290.750
D005935,C04.588.274.761.500.249
D005935,C04.588.322.475.500.249
D005935,C06.301.761.500.249
D005935,C06.689.667.500.249
D005935,C19.344.421.500.249
D005953,C16.320.565.202.449.448
D005953,C18.452.648.202.449.448
D005955,C15.378.071.141.150.480
D005955,C16.320.070.480
D005955,C16.320.565.202.402
D005955,C18.452.648.202.402
D006008,C16.320.565.202.449
D006008,C18.452.648.202.449
D006009,C10.228.140.163.100.435.340
D006009,C16.320.565.189.435.340
D006009,C16.320.565.202.449.500
D006009,C16.320.565.595.554.340
D006009,C18.452.132.100.435.340
D006009,C18.452.648.189.435.340
D006009,C18.452.648.202.449.500
D006009,C18.452.648.595.554.340
D006010,C16.320.565.202.449.520
D006010,C18.452.648.202.449.520
D006011,C16.320.565.202.449.540
D006011,C18.452.648.202.449.540
D006012,C16.320.565.202.449.560
D006012,C18.452.648.202.449.560
D006013,C16.320.565.202.449.580
D006013,C18.452.648.202.449.580
D006014,C05.651.534.500.149
D006014,C10.668.491.175.500.112
D006014,C16.320.565.202.449.600
D006014,C16.320.577.149
D006014,C18.452.648.202.449.600
D006015,C16.320.322.217
D006015,C16.320.565.202.449.620
D006015,C18.452.648.202.449.620
D006029,C12.050.351.968.934.363
D006029,C12.200.777.934.363
D006029,C12.950.934.363
D006029,C18.452.394.937
D006030,C12.050.351.968.419.815.532
D006030,C12.050.351.968.934.363.450
D006030,C12.200.777.419.815.532
D006030,C12.200.777.934.363.450
D006030,C12.950.419.815.532
D006030,C12.950.934.363.450
D006030,C16.320.831.532
D006030,C18.452.394.937.450
D006042,C19.874.283
D006043,C19.874.283.300
D006044,C19.874.283.501
D006045,C19.874.283.601
D006053,C05.116.099.370.231.576.410
D006053,C05.660.207.231.576.410
D006053,C16.131.621.207.231.576.410
D006058,C19.391
D006059,C12.050.351.875.253.309
D006059,C12.200.706.316.309
D006059,C12.800.316.309
D006059,C16.131.939.316.309
D006059,C19.391.119.309
D006060,C12.050.351.875.253.309.391
D006060,C12.050.351.875.253.795.249
D006060,C12.200.706.316.309.391
D006060,C12.200.706.316.795.249
D006060,C12.800.316.309.391
D006060,C12.800.316.795.249
D006060,C16.131.260.830.835.249
D006060,C16.131.939.316.309.391
D006060,C16.131.939.316.795.249
D006060,C16.320.180.830.835.249
D006060,C19.391.119.309.391
D006060,C19.391.119.795.249
D006061,C12.050.351.875.253.096.687
D006061,C12.050.351.875.253.309.388
D006061,C12.200.706.316.096.687
D006061,C12.200.706.316.309.388
D006061,C12.800.316.096.687
D006061,C12.800.316.309.388
D006061,C16.131.939.316.096.687
D006061,C16.131.939.316.309.388
D006061,C19.391.119.096.687
D006061,C19.391.119.309.388
D006069,C01.150.252.400.625.275
D006069,C01.150.252.734.401
D006069,C01.221.812.281.401
D006069,C01.778.281.401
D006069,C12.100.937.281.401
D006073,C05.550.114.423
D006073,C05.550.354.500
D006073,C05.799.414
D006073,C16.320.565.798.368
D006073,C18.452.648.798.368
D006083,C23.550.767.400
D006086,C20.452
D006099,C15.604.515.292
D006099,C23.550.382
D006100,C01.150.252.400.310.417
D006100,C01.150.252.734.451
D006100,C01.150.252.819.360
D006100,C01.221.812.281.451
D006100,C01.778.281.451
D006100,C01.800.720.360
D006100,C12.100.937.281.451
D006100,C17.800.838.765.360
D006101,C05.500.368
D006101,C07.320.391
D006101,C07.465.714.258.557
D006101,C23.550.382.468
D006102,C08.280.400
D006102,C08.360.232
D006102,C08.618.846.414
D006102,C09.400.232
D006102,C23.550.382.968.500
D006103,C08.460.393
D006103,C09.603.393
D006104,C23.550.382.875
D006105,C15.378.553.774.535
D006105,C16.320.322.233
D006105,C20.673.774.535
D006105,C23.550.291.500.423
D006106,C04.557.475.750.656
D006106,C04.588.322.455.398
D006106,C12.050.351.500.056.630.705.398
D006106,C12.050.351.937.418.685.398
D006106,C12.100.250.056.630.705.398
D006106,C12.900.418.685.398
D006106,C19.344.410.398
D006106,C19.391.630.705.398
D006111,C11.675.349.500
D006111,C19.874.283.605
D006111,C19.874.397.370
D006111,C20.111.555
D006130,C23.550.393
D006175,C12.050.351.500.320
D006175,C12.100.250.320
D006177,C17.800.090.875
D006188,C01.610.335.508.700.775.825.400
D006192,C01.150.252.400.700.433
D006201,C17.800.329
D006209,C23.888.821.475
D006210,C05.116.099.370.231.427
D006210,C05.660.207.231.427
D006210,C16.131.621.207.231.427
D006211,C10.228.140.079.800
D006211,C10.228.140.744.320
D006211,C10.228.662.575
D006211,C10.574.500.700
D006211,C16.320.400.650
D006212,C10.597.606.762.300
D006212,C23.888.592.604.764.300
D006215,C05.330.610
D006222,C04.445
D006223,C04.445.435
D006223,C04.651.435
D006223,C04.700.435
D006223,C16.320.700.435
D006226,C05.390
D006227,C05.390.110
D006228,C05.390.408
D006228,C05.660.585.988.425
D006228,C16.131.621.585.988.500
D006229,C17.800.338
D006230,C26.448
D006232,C01.925.782.687.359.213.331
D006250,C10.228.140.163.100.355
D006250,C12.050.351.968.419.815.885.625
D006250,C12.200.777.419.815.885.457
D006250,C12.950.419.815.885.625
D006250,C16.320.565.151.355
D006250,C16.320.565.189.355
D006250,C16.320.831.885.457
D006250,C18.452.132.100.355
D006250,C18.452.648.151.355
D006250,C18.452.648.189.355
D006255,C08.460.799.315.750
D006255,C08.674.453.750
D006255,C09.603.799.315.750
D006255,C20.543.480.680.443.750
D006258,C04.588.443
D006259,C10.900.300
D006259,C26.915.300
D006261,C23.888.592.612.441
D006311,C09.218.458
D006311,C10.597.751.418
D006311,C23.888.592.763.393
D006312,C09.218.458.341.374
D006312,C10.597.751.418.341.374
D006312,C23.888.592.763.393.341.374
D006313,C09.218.458.341.887.432
D006313,C09.218.807.186.432
D006313,C10.228.140.068.432
D006313,C10.597.751.418.341.887.432
D006313,C23.888.592.763.393.341.887.432
D006314,C09.218.458.341.562
D006314,C10.597.751.418.341.562
D006314,C23.888.592.763.393.341.562
D006315,C09.218.458.341.750
D006315,C10.597.751.418.341.750
D006315,C23.888.592.763.393.341.750
D006316,C09.218.458.341.812
D006316,C10.597.751.418.341.812
D006316,C23.888.592.763.393.341.812
D006317,C09.218.458.341.887.460
D006317,C10.597.751.418.341.887.460
D006317,C23.888.592.763.393.341.887.460
D006319,C09.218.458.341.887
D006319,C10.597.751.418.341.887
D006319,C23.888.592.763.393.341.887
D006322,C14.280.358
D006322,C14.907.055.608
D006323,C14.280.383
D006327,C14.280.067.558
D006327,C14.280.123.500
D006327,C23.550.073.425
D006330,C14.240.400
D006330,C14.280.400
D006330,C16.131.240.400
D006331,C14.280
D006332,C14.280.195
D006332,C23.300.775.250
D006333,C14.280.434
D006335,C26.891.375
D006337,C23.888.447
D006338,C04.588.894.309
D006338,C14.280.459
D006341,C14.280.470
D006342,C14.280.470.475
D006343,C14.240.400.560
D006343,C14.280.400.560
D006343,C16.131.240.400.560
D006344,C14.240.400.560.375
D006344,C14.280.400.560.375
D006344,C16.131.240.400.560.375
D006345,C14.240.400.560.540
D006345,C14.280.400.560.540
D006345,C16.131.240.400.560.540
D006349,C14.280.484
D006356,C23.888.821.525
D006357,C01.150.252.400.054.750.500
D006357,C01.150.252.400.285.500
D006357,C01.920.930.300.500
D006357,C22.434
D006359,C26.522.250
D006362,C15.378.147.780.490
D006362,C15.604.515.435
D006362,C20.683.780.490
D006373,C01.610.335
D006374,C01.610.335.349
D006374,C01.610.701.377
D006374,C22.674.377
D006390,C04.557.645.375.370
D006391,C04.557.645.375
D006392,C04.557.645.375.385
D006392,C14.907.454.385
D006392,C15.378.463.515.385
D006393,C04.557.645.380
D006394,C04.557.450.795.390
D006394,C04.557.645.390
D006395,C05.550.459
D006395,C23.550.414.794
